SessionID,AdClicks,InfoSectionCount,InfoSectionTime,HelpPageVisits,HelpPageTime,ItemBrowseCount,ItemBrowseTime,ExitRateFirstPage,SessionExitRatio,PageEngagementScore,HolidayProximityIndex,VisitMonth,UserPlatformID,WebClientCode,MarketZone,TrafficSourceCode,UserCategory,IsWeekendVisit,MonetaryConversion
mxZuDS7wwZBWWH7U,2.0,0.0,0.0,0.0,0.0,21.0,615.8831169,0.033333333,0.04993081,0.0,0.0,February,iOS,Chrome,Europe,1.0,Returning,True,No
EanBNnpEFV5rTF7R,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,February,iOS,Internet Explorer,Asia-Pacific,2.0,Returning,True,No
GUL2JEo1fQZyxzso,,0.0,0.0,0.0,0.0,6.0,117.5,0.0,0.033333333,0.0,0.8,February,Windows,Safari,North America,3.0,,True,No
yhwshOfCMcRUYQBm,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,February,Windows,Safari,North America,3.0,Returning,False,No
VauV2DKY4xItOOLa,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,February,iOS,Chrome,Asia-Pacific,3.0,Returning,False,No
LodGOEmeNtrYixj3,0.0,0.0,0.0,0.0,0.0,,,0.008695652,0.01884058,0.0,0.6,February,Windows,Safari,South America,2.0,Returning,False,No
qNtGS0BleDRCa5yi,3.0,2.0,58.0,2.0,22.0,31.0,829.1666667,0.03030303,0.040606061,0.0,0.0,February,Windows,Safari,North America,1.0,Returning,True,No
o75MtmagkHHeFzNm,3.0,,,0.0,0.0,23.0,1223.0,0.015217391,0.012463768,0.0,0.0,February,Windows,Safari,North America,2.0,Returning,True,No
JS5LwA56TSpL2p2L,2.0,0.0,0.0,0.0,0.0,6.0,467.0,0.0,0.016666667,0.0,0.4,February,Windows,Safari,Asia-Pacific,,Returning,False,No
wMHdD5m7lai3poKH,3.0,0.0,0.0,0.0,0.0,23.0,737.1666667,0.008695652,0.011594203,0.0,0.6,February,Android,Chrome,North America,3.0,Returning,False,No
4lAlTyshWJYwIVwO,2.0,0.0,0.0,0.0,0.0,12.0,129.0,0.0,0.033333333,0.0,0.0,February,Windows,Safari,Asia-Pacific,2.0,Returning,False,No
qdd4MKwtdN1vmSuf,4.0,,,0.0,0.0,5.0,63.0,0.0,0.04,0.0,0.0,February,Android,Chrome,North America,3.0,Returning,False,No
qPbTdPHjJ3WFKv4i,0.0,0.0,0.0,0.0,0.0,5.0,125.0,0.086666667,0.166666667,0.0,0.0,February,Android,Chrome,,3.0,Returning,False,No
yb2t09fVFPT8WeQw,1.0,0.0,0.0,0.0,0.0,11.0,684.3333333,0.018181818,0.063636364,0.0,0.0,February,Android,Edge,Middle East,1.0,Returning,False,No
FRQl0AYQ4IiRzy07,1.0,0.0,0.0,0.0,0.0,20.0,665.4722222,0.0,0.0145,0.0,0.8,February,iOS,Chrome,Oceania,4.0,Returning,True,No
vlpLl6DzG0xrgohI,,1.0,0.0,0.0,0.0,15.0,487.5,0.0,0.019166667,0.0,0.8,February,Windows,Safari,,4.0,Returning,True,No
d9oCjPvNBwLRAgvO,1.0,0.0,0.0,0.0,0.0,17.0,437.1666667,0.011111111,0.033333333,0.0,0.0,February,Android,Edge,North America,3.0,Returning,False,No
03fFWodJvDup6xbh,1.0,0.0,0.0,0.0,0.0,3.0,55.0,0.066666667,0.1,0.0,0.6,February,Windows,Safari,North America,3.0,Returning,False,No
LNjo6hEjlcWlh7Vj,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.8,February,Windows,Safari,North America,2.0,Returning,True,No
O9ZmUGn0px5ReNnN,4.0,5.0,41.3,0.0,0.0,24.0,446.9277778,0.0,0.008602151,0.0,1.0,February,Android,Chrome,Central America,1.0,Returning,True,No
F08HnRkqorzBHCul,3.0,3.0,87.0,0.0,0.0,10.0,320.5,0.0,0.015384615,0.0,0.0,February,Windows,Safari,Europe,3.0,Returning,False,No
CHBlZXVV9fXP7yVe,4.0,0.0,0.0,0.0,0.0,7.0,666.0,0.0,0.014285714,,0.0,February,Windows,Safari,Middle East,2.0,Returning,False,No
XoZ4uUOJ17gGqHI6,0.0,,,0.0,0.0,21.0,405.7095238,0.010743802,0.047002635,0.0,0.0,February,,Safari,,4.0,Returning,False,No
Rm6iCyMGpUt2K0GO,1.0,0.0,0.0,0.0,0.0,,,0.2,0.2,0.0,,February,iOS,Chrome,Asia-Pacific,3.0,Returning,False,No
fCcpE1K3tbGTBCo1,2.0,0.0,0.0,0.0,0.0,6.0,163.25,0.033333333,0.033333333,0.0,0.6,February,Windows,Safari,Middle East,2.0,Returning,False,No
eaaloExUzNXMQs97,0.0,0.0,0.0,0.0,0.0,17.0,284.25,0.0,0.011764706,0.0,0.0,February,iOS,Chrome,,2.0,Returning,True,No
OTj8kmmfzEjxeQGr,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.6,February,MacOS,Chrome,,3.0,Returning,False,No
uqkIkXdZXAVbHqwZ,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,February,Android,Edge,North America,1.0,Returning,False,No
ClZrCBth70ZvAgg5,4.0,0.0,0.0,0.0,0.0,8.0,260.0,0.008333333,0.025,0.0,0.8,February,iOS,Chrome,North America,3.0,Returning,True,No
imLzArGOS7AzF2m1,1.0,0.0,0.0,16.0,1210.397619,5.0,279.8571429,0.003174603,0.012764202,0.0,0.0,March,Android,Chrome,North America,8.0,Returning,False,No
q8fvPWoAuMUhWpQy,0.0,0.0,0.0,,,20.0,927.45,0.011111111,0.027248677,8.000740741,,March,Windows,Safari,Asia-Pacific,1.0,Returning,False,No
vicIALIgW4XcrgZj,1.0,2.0,9.0,0.0,0.0,50.0,836.8,0.0,0.006339869,0.0,0.0,March,Android,Chrome,Asia-Pacific,2.0,Returning,False,No
oG7NYU6IhBqEsso0,2.0,10.0,293.7782051,2.0,153.0,96.0,3283.166739,0.001960784,0.013509414,0.0,0.0,March,iOS,Chrome,Middle East,2.0,Returning,True,No
eIXFCloMpBd2g1TS,1.0,9.0,111.5,1.0,48.5,49.0,1868.819697,0.0,0.020708874,1.706014966,0.0,March,Android,Chrome,Oceania,2.0,Returning,False,Yes
3NnSYaRCwiMWQSb8,3.0,3.0,47.0,1.0,51.0,68.0,3008.124108,0.007142857,0.016727891,46.53017511,0.0,March,Android,Chrome,North America,1.0,Returning,False,No
ucr3B6PYb7RVN9eG,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,March,Windows,Safari,North America,3.0,Returning,False,No
t0VWe4ZtHlHJmJnm,,3.0,1226.0,5.0,3.0,24.0,3230.25,0.036190476,0.096,0.0,0.0,March,Android,Chrome,North America,2.0,Returning,False,No
uGhf9zqX3uEq8VX0,4.0,3.0,52.0,0.0,0.0,9.0,319.0,0.0,0.02,0.0,0.0,March,Windows,Safari,North America,1.0,Returning,False,No
GeuX2Zkjcobj53Oe,,0.0,0.0,0.0,0.0,3.0,42.0,0.0,0.066666667,0.0,0.0,March,Android,Chrome,Asia-Pacific,1.0,Returning,False,No
4AO34cEyEe0iEDW7,,0.0,0.0,0.0,0.0,22.0,354.3333333,0.009090909,0.057662338,0.0,0.0,March,Windows,Safari,Oceania,2.0,Returning,True,No
BRW8lqh5z9z7bGOp,0.0,0.0,0.0,0.0,0.0,98.0,3556.61241,0.002061856,0.010173465,0.0,0.0,March,Windows,Safari,North America,3.0,Returning,False,No
x1EcULzmXGAPpd0e,1.0,2.0,56.0,1.0,144.0,67.0,2563.783333,0.0,0.005797101,19.34265017,0.0,March,Android,Chrome,South America,2.0,New,False,Yes
JoDvEJHbCRzDfPm5,4.0,3.0,112.9607843,0.0,0.0,13.0,3014.018519,0.013068182,0.06140625,0.0,0.0,March,Android,Chrome,North America,2.0,Returning,False,No
dCb6tywf2yVyJeJc,4.0,0.0,0.0,0.0,0.0,17.0,840.2333333,0.0,0.001666667,109.176,0.0,March,Android,Chrome,Other,2.0,New,False,Yes
gqofMmLc7sueaWMW,0.0,3.0,94.0,2.0,125.0,55.0,1970.844805,0.0,0.001724138,96.25511582,0.0,March,Android,Edge,North America,2.0,New,True,Yes
pZRPdLNzFEHdNTq5,4.0,1.0,32.0,0.0,0.0,50.0,2867.0,0.0,0.004,153.4432478,0.0,March,Android,Chrome,Oceania,8.0,Returning,True,Yes
cfiHlrs8SkOgrX62,3.0,0.0,0.0,0.0,0.0,5.0,43.0,0.0,0.04,0.0,0.0,March,Windows,Safari,North America,9.0,Returning,True,No
Xv6WucFmoMMRUzNx,2.0,5.0,218.0,0.0,0.0,13.0,284.5,0.0,0.004166667,0.0,0.0,March,Windows,Safari,North America,2.0,New,False,No
ffAfVk0TpC6vzNNK,4.0,0.0,0.0,0.0,0.0,3.0,133.5,0.0,0.088888889,0.0,0.0,March,Windows,Chrome,North America,8.0,Returning,False,No
wgRWlbmjm8oQhD2w,1.0,1.0,119.0,0.0,0.0,12.0,297.6666667,0.0,0.008333333,0.0,0.0,March,iOS,Chrome,North America,10.0,Returning,False,No
gHDrnCFU8uGgBtWl,0.0,3.0,281.0,0.0,0.0,16.0,453.75,0.0,0.005263158,,0.0,March,Android,Chrome,Africa,2.0,New,False,No
AH2eHvWrxoxXgmwy,2.0,1.0,18.0,0.0,0.0,16.0,1331.75,0.0,0.0125,33.79956701,0.0,March,Android,Firefox,Europe,3.0,New,False,Yes
aHPbKVa3BAO4DC6P,4.0,2.0,40.0,0.0,0.0,5.0,558.5,0.0,0.028571429,0.0,0.0,March,Android,Chrome,Oceania,2.0,New,True,No
SphivuDIaL1s26a7,4.0,3.0,107.0,0.0,0.0,4.0,145.8333333,0.0,0.016666667,0.0,0.0,March,iOS,Chrome,Oceania,1.0,New,False,No
g4OkpbU3Um9AHTMO,2.0,0.0,0.0,0.0,0.0,,,0.0,0.04375,0.0,0.0,March,Android,Edge,North America,,Returning,False,No
vSTZDDs3QzhrChUU,3.0,2.0,49.0,1.0,127.0,4.0,188.0,0.033333333,0.0375,0.0,0.0,March,iOS,Chrome,Asia-Pacific,2.0,Returning,False,No
5wGAQTKIMDV9seLr,2.0,0.0,0.0,0.0,0.0,14.0,565.3333333,0.037619048,0.04952381,0.0,0.0,March,Android,Samsung Internet,Asia-Pacific,1.0,Returning,False,No
DvhbA3LbAfcB36kG,0.0,0.0,0.0,0.0,0.0,2.0,50.0,0.0,0.05,0.0,0.0,March,iOS,Chrome,Central America,11.0,,False,No
58jgnhp0iO57n5ys,4.0,4.0,57.0,0.0,0.0,7.0,591.0,0.006666667,0.033333333,0.0,0.0,March,Windows,Chrome,Middle East,6.0,Returning,True,No
9PjVSSe1TDm8HWEc,2.0,2.0,2.0,3.0,261.0,10.0,281.0,0.0,0.042857143,0.0,0.0,March,Android,Chrome,North America,2.0,Returning,False,No
Cqhim2ZsqSF69rqE,2.0,2.0,123.0,2.0,306.3333333,18.0,483.8333333,0.0,0.02,0.0,0.0,March,,Chrome,South America,1.0,Returning,False,No
RYqocM8D6vNj8Q55,0.0,2.0,118.0,0.0,0.0,4.0,42.0,0.0,0.066666667,0.0,0.0,March,Windows,Chrome,Oceania,,Returning,False,No
bqX521qX4s7fSizS,1.0,0.0,0.0,0.0,0.0,35.0,1192.386111,0.005714286,0.028571429,0.0,0.0,March,Android,Edge,Europe,2.0,Returning,False,No
tIhbYNX9b7psx0BP,,0.0,0.0,0.0,0.0,12.0,198.0,0.016666667,0.075,0.0,0.0,March,Android,Chrome,Asia-Pacific,2.0,Returning,False,No
sOZGS8zIQhBZp9zO,0.0,0.0,0.0,0.0,0.0,3.0,15.0,0.0,0.066666667,0.0,0.0,March,Android,Edge,Asia-Pacific,12.0,Returning,False,No
NnC5JggMqsmf47lo,3.0,2.0,38.0,0.0,0.0,14.0,643.0,0.0,0.013333333,35.0928,0.0,March,Android,Chrome,Africa,1.0,Returning,False,Yes
Q8couvDUrgcvBC7t,2.0,0.0,0.0,0.0,0.0,5.0,23.0,0.08,0.12,0.0,0.0,March,Android,,North America,1.0,Returning,False,No
HjsSWfvqvZDWITlQ,2.0,0.0,0.0,0.0,0.0,4.0,14.0,0.1,0.15,0.0,0.0,March,iOS,Chrome,North America,1.0,Returning,False,No
jLiQ7QeGPyLF7aSO,1.0,1.0,54.0,0.0,0.0,6.0,210.5,0.0,0.02,0.0,0.0,March,Android,Chrome,North America,8.0,New,False,No
uApp9B5nYtMezSCz,1.0,1.0,993.0,0.0,0.0,28.0,1529.30467,0.001481481,0.009150327,0.0,0.0,March,iOS,Chrome,South America,2.0,,False,No
oWZKhrjYwpqntI3a,0.0,0.0,0.0,0.0,0.0,2.0,19.0,0.0,0.1,0.0,0.0,March,Android,Chrome,Asia-Pacific,11.0,Returning,True,No
W8atwLfLBIOCDb6o,0.0,5.0,74.25,2.0,84.0,37.0,1599.083333,0.0,0.006578947,0.0,0.0,March,Android,Chrome,South America,1.0,Returning,False,No
0of57JdSPZGMdWam,4.0,0.0,0.0,0.0,0.0,9.0,102.5,0.0,0.022222222,0.0,0.0,March,Android,Chrome,North America,3.0,Returning,False,No
Ubbq1zbE9mn5a4mh,3.0,0.0,0.0,0.0,0.0,16.0,2337.0,0.0,0.013333333,17.76266667,0.0,March,Android,Chrome,North America,1.0,Returning,False,Yes
0aFuO7lqNUQXgCop,1.0,0.0,0.0,0.0,0.0,19.0,1883.5,0.010526316,0.021052632,0.0,0.0,March,Android,Chrome,North America,3.0,Returning,False,No
H1TMezhNwiJA3SUt,2.0,2.0,32.0,0.0,0.0,50.0,1245.3,0.004,0.020666667,7.146260888,0.0,March,Android,Chrome,Oceania,9.0,Returning,True,No
U9LQ3Afr6f5r71RF,2.0,6.0,666.8333333,0.0,0.0,22.0,1674.583333,0.0,0.014666667,0.0,0.0,March,Android,Chrome,Asia-Pacific,2.0,Returning,False,No
N0nWjN3PgX8FKmVg,2.0,0.0,0.0,0.0,0.0,9.0,132.0,0.011111111,0.033333333,0.0,0.0,March,MacOS,Safari,North America,3.0,,True,No
U5cnNjZpgMF9rIHU,0.0,1.0,73.0,1.0,740.0,50.0,1434.255128,0.0,0.019230769,22.03276923,0.0,March,Android,Chrome,Asia-Pacific,2.0,Returning,True,No
I0FMNjygnM6cMWOR,1.0,2.0,154.0,0.0,0.0,18.0,367.25,0.005263158,0.044210526,0.0,0.0,March,iOS,Chrome,Europe,1.0,Returning,True,No
ryyVAO4NkiHRzQ78,2.0,3.0,49.33333333,5.0,303.25,7.0,148.5,0.0,0.014081633,0.0,0.0,March,iOS,Chrome,Europe,2.0,Returning,False,No
U1vTxewmw4fIEwt0,0.0,3.0,118.5,0.0,0.0,,,0.006896552,0.010600255,0.0,0.0,March,iOS,Chrome,North America,8.0,Returning,True,No
xfPNlfyzY2bwoIYP,3.0,6.0,153.5,0.0,0.0,34.0,1048.492063,0.011578947,0.032225685,0.0,0.0,March,Android,Samsung Internet,North America,1.0,Returning,True,No
0kZM6W30mhEOQTFs,,0.0,0.0,0.0,0.0,9.0,478.0,0.0,0.011111111,0.0,0.0,March,iOS,Chrome,Europe,3.0,Returning,True,No
MwkNzzLVzXw6A8It,0.0,0.0,0.0,0.0,0.0,16.0,980.25,0.0,0.04,0.0,0.0,March,Android,Chrome,South America,3.0,Returning,False,No
SBWY2VY0a2sacwqx,3.0,8.0,72.25,1.0,21.5,51.0,1124.693074,0.022807018,0.036550087,0.0,0.0,March,Android,Chrome,Europe,2.0,Returning,False,No
1lBcRZuuyy8KarL0,1.0,2.0,24.5,0.0,0.0,22.0,353.1666667,0.018181818,0.031818182,0.0,0.0,March,Android,Firefox,,3.0,Returning,False,No
fmMmioP88GVfrGne,0.0,1.0,0.0,0.0,0.0,18.0,1489.083333,0.023529412,0.046470588,0.0,0.0,March,Android,Chrome,Central America,1.0,Returning,False,No
v5uqhvmAvw2XkQKz,4.0,0.0,0.0,1.0,1220.0,28.0,2389.333333,0.016666667,0.030833333,0.0,0.0,March,Android,Chrome,North America,3.0,Returning,True,No
YNz5f3T9Kk86PJ2C,1.0,0.0,0.0,0.0,0.0,7.0,753.0,0.0,0.00952381,0.0,0.0,March,Android,Opera,North America,2.0,Returning,False,No
WK4i5qgq3C7pfyoz,0.0,0.0,0.0,0.0,0.0,31.0,688.1666667,0.0,0.019354839,0.0,0.0,March,MacOS,Safari,North America,3.0,Returning,False,No
VJdW2q59PsY2ZAsE,1.0,0.0,0.0,0.0,0.0,14.0,811.0,0.015384615,0.041025641,0.0,0.0,March,Android,Chrome,Central America,1.0,Returning,False,No
NmcCxCdAamUF3whO,0.0,1.0,22.0,0.0,0.0,9.0,415.25,0.033333333,,0.0,,March,iOS,Internet Explorer,North America,1.0,Returning,False,No
uwP4g2HtGJoFYrzA,1.0,16.0,155.6313131,0.0,0.0,32.0,908.013456,0.005,0.01805276,4.368515556,0.0,March,Android,,Asia-Pacific,2.0,,False,Yes
j2QuSBEEhJtD61GR,4.0,1.0,21.33333333,1.0,235.0,71.0,2753.378571,0.012676056,0.015201207,0.0,0.0,March,iOS,Chrome,Europe,1.0,Returning,True,No
G8Kn09LVQmKiGvUe,1.0,2.0,191.0,1.0,100.0,46.0,2452.582143,0.007246377,0.022253906,0.0,0.0,March,iOS,,Other,3.0,Returning,True,No
CoPVqctg3nHwRnJ1,3.0,0.0,0.0,0.0,0.0,18.0,5188.5,0.0,0.05,0.0,0.0,March,Android,Firefox,North America,1.0,Returning,False,No
j8aHpJNn7KOmFJZC,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,March,Windows,Safari,North America,1.0,Returning,False,No
wnDFUf8EQxtfeYpA,0.0,0.0,0.0,0.0,0.0,5.0,57.0,0.08,0.12,0.0,0.0,March,Android,Firefox,Europe,1.0,Returning,False,No
bHkUmhzAg6jRleHB,1.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.1,0.0,0.0,March,,Chrome,Africa,1.0,Returning,True,No
CYJASmoNBQm1y0um,0.0,4.0,96.5,,,19.0,1430.659091,0.01,0.025666667,0.0,0.0,March,Windows,Safari,North America,1.0,Returning,False,No
Te6wtStSo3ikBhzQ,4.0,1.0,13.0,0.0,0.0,2.0,20.0,0.0,0.05,0.0,0.0,March,iOS,Chrome,Asia-Pacific,2.0,Returning,False,No
svdoExu1sGXWwzLX,1.0,5.0,1388.75,0.0,0.0,4.0,1373.75,0.0,0.02,0.0,0.0,March,Windows,Safari,Oceania,8.0,Returning,False,No
MJglg7Ifsp4jaz2F,0.0,0.0,0.0,0.0,0.0,45.0,844.25,0.0,0.01037037,0.0,0.0,March,Windows,Safari,,1.0,Returning,False,No
IYgMef8hIeIzzdEq,2.0,0.0,0.0,1.0,0.0,7.0,188.0,0.0,0.033333333,0.0,0.0,March,Android,Chrome,,8.0,New,False,No
WbRfiLnHOIrGKsgI,2.0,3.0,51.0,0.0,0.0,14.0,527.375,0.015555556,0.033862434,0.0,0.0,March,Unknown_OS,Safari,Middle East,1.0,Returning,True,No
eHIJU1hV2iDoJJKH,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,,March,iOS,Internet Explorer,Africa,2.0,Returning,False,No
3wb1iZJKo0W3pHvy,0.0,1.0,158.0,1.0,64.0,29.0,1916.761905,0.006451613,0.018709677,8.772473118,0.0,March,Android,Chrome,Asia-Pacific,2.0,Returning,True,Yes
mDo49HpIdD2hR77C,2.0,0.0,0.0,,,9.0,116.3333333,0.0,0.066666667,0.0,,March,Android,Chrome,North America,1.0,Returning,False,No
mPpCDJ1wldFgRr2L,0.0,0.0,0.0,0.0,0.0,30.0,397.0,0.0,0.02,0.0,0.0,March,Android,Chrome,Oceania,2.0,Returning,False,No
li16qZPZV20bkxJv,4.0,0.0,0.0,0.0,0.0,63.0,5220.083333,0.0,0.003329865,51.46331148,0.0,March,Android,Firefox,Asia-Pacific,1.0,Returning,True,Yes
FtpXxUdTLhhi2vc9,4.0,0.0,0.0,0.0,0.0,20.0,219.3333333,0.0,0.011666667,0.0,0.0,March,Windows,UC Browser,Oceania,2.0,Returning,False,No
6DtvGMo2PCXnBcIi,3.0,0.0,0.0,0.0,0.0,5.0,74.0,0.0,0.04,0.0,0.0,March,Android,Chrome,North America,,Returning,False,No
5CuORYYtmt4ew8BW,4.0,0.0,0.0,0.0,0.0,15.0,1559.6,0.0,0.033846154,0.0,0.0,March,Android,Edge,North America,1.0,Returning,False,No
afbHdovW052SXbxD,3.0,,,0.0,0.0,6.0,236.5,0.0,0.016666667,0.0,0.0,March,Windows,Safari,North America,3.0,Returning,True,No
ZBpfjwqyUbxjtuMD,2.0,1.0,10.0,0.0,0.0,,,0.035714286,0.053571429,0.0,0.0,March,iOS,Chrome,North America,1.0,Returning,True,No
XEsWQVbSriHyzEgw,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,March,Android,Firefox,North America,1.0,Returning,False,No
ouSKb8LLAZhys8hh,1.0,1.0,28.0,1.0,47.0,13.0,224.5,0.0,0.014285714,0.0,0.0,March,Windows,Safari,North America,8.0,New,False,No
0UK65rbJEGwfK1Qx,,4.0,27.0,0.0,0.0,42.0,601.7666667,0.0,0.004545455,0.0,0.0,March,Android,Firefox,Asia-Pacific,3.0,Returning,False,No
nbsSy4wG8k5d6TJc,1.0,0.0,0.0,0.0,0.0,5.0,75.5,0.02,0.013333333,0.0,,March,Windows,Safari,,9.0,Returning,True,No
0XeZKYfs0SRrHP0o,4.0,0.0,0.0,0.0,0.0,2.0,153.0,0.0,0.05,0.0,0.0,March,Android,Firefox,Middle East,1.0,Returning,False,No
ZIZdPDadWkikmBUy,2.0,4.0,15.0,0.0,0.0,10.0,197.2,0.0,0.016666667,38.99,0.0,March,Windows,Safari,North America,3.0,Returning,True,Yes
WgyNPsQbNP56LZwj,2.0,0.0,0.0,0.0,0.0,18.0,3658.5,0.016666667,0.05,0.0,0.0,March,MacOS,Chrome,Other,1.0,Returning,False,No
6vmgzeFSDhAxN7xU,3.0,0.0,0.0,0.0,0.0,5.0,1162.5,0.0,0.025,0.0,0.0,March,Android,Chrome,Europe,2.0,Returning,False,No
aTj0LsVP2YaqsVgZ,2.0,0.0,0.0,0.0,0.0,32.0,556.6,0.014583333,0.039583333,0.0,0.0,March,Android,Chrome,,1.0,Returning,False,No
5aUa8AvIglzletxQ,3.0,0.0,0.0,0.0,0.0,3.0,41.0,0.0,0.033333333,0.0,0.0,March,Android,Chrome,,3.0,Returning,True,No
DKX1Py5rMGhOipsI,0.0,0.0,0.0,0.0,0.0,11.0,300.0714286,0.0,0.02,53.9892,0.0,March,Android,Chrome,North America,11.0,Returning,True,Yes
qhHBRNee9WegX3HK,4.0,13.0,1249.809524,4.0,205.0,,,0.010638298,0.026186255,6.831792392,0.0,March,iOS,Chrome,Europe,,Returning,False,No
UxljBPEqMzeUslxD,3.0,0.0,0.0,0.0,0.0,6.0,69.25,0.0,0.044444444,0.0,0.0,March,Android,Chrome,South America,3.0,Returning,False,No
ljwMdkAeK1xvpWPk,0.0,2.0,390.0,0.0,0.0,10.0,1169.1,0.02,0.05,0.0,0.0,March,iOS,Other,Other,2.0,Returning,False,No
wnKrhdveTsq6YiYE,0.0,0.0,0.0,0.0,0.0,8.0,402.0,0.0,0.038095238,0.0,0.0,March,Android,Chrome,Europe,1.0,Returning,False,No
NBLESbY8s2bssfiV,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,March,Android,Chrome,North America,1.0,Returning,False,No
WDLMtwyJngwo9bQx,1.0,0.0,0.0,0.0,0.0,35.0,3324.333333,,0.024761905,0.0,0.0,March,Android,Chrome,North America,1.0,Returning,False,No
8V7IrzngWEQQK6oq,4.0,11.0,215.5238095,1.0,70.0,87.0,3037.499952,0.002150538,0.007722385,0.0,0.0,March,Android,Chrome,Africa,1.0,Returning,False,No
w2Akl82Z8QLS538W,3.0,0.0,0.0,0.0,0.0,4.0,59.0,0.0,0.05,0.0,0.0,March,Windows,Safari,North America,10.0,Returning,False,No
xavHgWTr7u0BIzWt,3.0,1.0,11.0,0.0,0.0,51.0,1059.253472,0.010588235,0.022643039,0.0,0.0,March,iOS,Chrome,Middle East,3.0,Returning,False,No
L4pcGMDlXZVZxOaY,4.0,2.0,20.0,0.0,0.0,7.0,720.0,0.0,0.011111111,0.0,0.0,March,Android,Chrome,Asia-Pacific,6.0,Returning,False,No
jjwOw2SHLd0sQutm,,0.0,0.0,0.0,0.0,40.0,905.4856061,0.0135,0.03747619,0.0,0.0,March,iOS,Chrome,Europe,1.0,Returning,False,No
bvIEM4LfyzRmR7MV,,0.0,0.0,0.0,0.0,1.0,0.0,0.2,,0.0,0.0,March,Windows,Safari,North America,1.0,Returning,True,No
xd4Huy4DASQzUqJl,0.0,2.0,8.0,1.0,14.33333333,14.0,603.6666667,0.0,0.0125,44.67925,0.0,March,Android,Chrome,North America,7.0,Returning,False,Yes
CM4BzdKZUmhlLkTV,1.0,0.0,0.0,0.0,0.0,13.0,328.9166667,0.0,0.014285714,59.79014286,0.0,March,iOS,,North America,,Returning,False,Yes
O2MGxBlPJHIcEzEU,0.0,0.0,0.0,0.0,0.0,33.0,778.8166667,0.0,0.022424242,0.0,0.0,March,Android,Firefox,North America,1.0,Returning,False,No
ckfeLQixz9simcdC,0.0,,,0.0,0.0,22.0,851.5595238,0.004545455,0.031907308,0.0,0.0,March,iOS,Chrome,North America,1.0,Returning,False,No
K5IZFKRsSVG2rJtQ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,March,Windows,,Central America,1.0,Returning,False,No
si4Po5gq0CljXO4P,1.0,0.0,0.0,0.0,0.0,3.0,227.5,0.0,0.022222222,0.0,0.0,March,Android,Chrome,North America,3.0,Returning,False,No
GIcAPTqfCvD7iwm5,3.0,5.0,227.3333333,0.0,0.0,17.0,528.9,0.0,0.002272727,0.0,0.0,March,Windows,Safari,North America,9.0,Returning,True,No
I32WWyIwT6b3oe8S,0.0,0.0,0.0,0.0,0.0,15.0,872.8333333,0.0,0.026666667,0.0,0.0,March,Android,,Europe,3.0,Returning,True,No
JwMX8ibinfOvyVSC,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,March,iOS,Chrome,,1.0,Returning,False,No
zxaGBW2fKIRurMpi,3.0,0.0,0.0,0.0,0.0,35.0,835.0666667,0.012571429,0.044761905,0.0,0.0,March,Android,Chrome,Middle East,1.0,Returning,False,No
tSO18c0gzijp181R,3.0,0.0,0.0,0.0,0.0,4.0,82.5,0.0,0.05,0.0,0.0,March,iOS,Chrome,North America,3.0,Returning,False,No
5H92thkAXddQy7zt,0.0,0.0,0.0,1.0,0.0,1.0,13.0,0.0,0.1,0.0,0.0,March,iOS,Chrome,Asia-Pacific,1.0,Returning,False,No
2OfPDE45kXFlzrnv,2.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.1,0.0,0.0,March,Android,Chrome,North America,3.0,Returning,True,No
PahKx6jC4YM7NGtj,3.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.1,0.0,0.0,March,Android,Chrome,,1.0,Returning,False,No
eeIWJ9k2ycTfJ1Q5,,0.0,0.0,0.0,0.0,12.0,94.5,0.033333333,0.025555556,0.0,0.0,March,iOS,Chrome,South America,11.0,Returning,False,No
J1u7QsPdfHWcGm8u,2.0,5.0,86.0,0.0,0.0,23.0,267.3,0.0,0.016,0.0,0.0,March,Windows,Safari,South America,9.0,Returning,True,No
YcK0Nfkg4OT80fe5,0.0,0.0,0.0,0.0,0.0,29.0,3312.5,0.013793103,0.028965517,,0.0,March,Android,Chrome,North America,13.0,Returning,False,No
